PursuitID	Age	Gender	AgeNotes	SubjectType	InjuryType
2619		Female	Unknown	Violator Passengers	Unknown
2620		Male	Unknown	Violator	Unknown
2620		Female	Unknown	Violator Passengers	Unknown
2625		Male	Unknown	Violator	Unknown
2634		Male	Unknown	Violator	Unknown
2634		Male	Unknown	Violator Passengers	Unknown
2668		Male	Unknown	Violator	No Injury
2668		Male	Unknown	Violator Passengers	No Injury
2668		Male	Unknown	Violator Passengers	No Injury
2675		Male	Unknown	Violator	No Injury
2716		Male	Unknown	Violator	Unknown
2733		Male	Unknown	Violator Passengers	Unknown
2733		Male	Unknown	Violator Passengers	No Injury
2750		Male	Unknown	Violator	Unknown
2754		Male	Unknown	Violator Passengers	No Injury
2756		Unknown	Unknown	Violator	Unknown
2760		Male	Unknown	Violator	No Injury
2762		Unknown	Unknown	Violator	Unknown
2772		Unknown	Unknown	Violator	No Injury
2787		Male	Unknown	Violator	No Injury
2793		Unknown	Unknown	Violator	No Injury
2804		Unknown	Unknown	Violator	No Injury
2824		Male	Unknown	Violator	Unknown
2828		Unknown	Unknown	Violator	Unknown
2829		Male	Unknown	Violator	Unknown
2838		Unknown	Unknown	Violator	Unknown
2840		Unknown	Unknown	Violator	Unknown
2856		Unknown	Unknown	Violator	Unknown
2865		Unknown	Unknown	Violator	Unknown
2870		Unknown	Unknown	Violator	Unknown
2876		Unknown	Unknown	Violator	Unknown
2884		Male	Unknown	Violator	No Injury
2891		Male	Unknown	Violator Passengers	No Injury
2891		Male	Unknown	Violator Passengers	No Injury
2891		Male	Unknown	Violator Passengers	No Injury
2895		Unknown	Unknown	Violator	No Injury
2895		Unknown	Unknown	Violator Passengers	No Injury
2911		Unknown	Unknown	Violator	Unknown
2925		Unknown	Unknown	Violator	Unknown
2928		Unknown	Unknown	Violator	Unknown
2929		Unknown	Unknown	Violator	Unknown
1404		Unknown	Unknown	Violator	Unknown
1783		Unknown	Unknown	Violator	Unknown
1668		Unknown	Unknown	Violator	Unknown
1761		Unknown	Unknown	Violator	Unknown
1790		Unknown	Unknown	Violator	Unknown
1796		Female	Unknown	Violator	Unknown
1666		Unknown	Unknown	Violator	Unknown
1802		Male	Unknown	Violator	Unknown
2130		Unknown	Unknown	Violator	Unknown
1680		Unknown	Unknown	Violator	Unknown
1692		Unknown	Unknown	Violator	Unknown
1750		Unknown	Unknown	Violator	Unknown
1665		Unknown	Unknown	Violator	Unknown
1851		Unknown	Unknown	Violator	Unknown
2081		Unknown	Unknown	Violator	Unknown
1650		Unknown	Unknown	Violator	Unknown
2309		Unknown	Unknown	Violator	Unknown
1825		Unknown	Unknown	Violator	Unknown
1746		Unknown	Unknown	Violator	No Injury
1819		Male	Unknown	Violator	No Injury
2608		Unknown	Unknown	Violator	Unknown
1724		Unknown	Unknown	Violator	Unknown
2363		Unknown	Unknown	Violator	Unknown
2148		Unknown	Unknown	Violator	Unknown
1966		Unknown	Unknown	Violator	No Injury
1964		Unknown	Unknown	Violator	Unknown
1965		Unknown	Unknown	Violator	Unknown
2032		Unknown	Unknown	Violator	Unknown
2034		Unknown	Unknown	Violator	Unknown
2000		Unknown	Unknown	Violator	Unknown
1936		Unknown	Unknown	Violator	Unknown
2022		Unknown	Unknown	Violator	Unknown
2547		Unknown	Unknown	Violator	Unknown
2430		Unknown	Unknown	Violator	Unknown
2039		Unknown	Unknown	Violator	Unknown
2589		Unknown	Unknown	Violator	Unknown
1993		Unknown	Unknown	Violator	Unknown
2497		Unknown	Unknown	Violator	Unknown
2230		Unknown	Unknown	Violator	Unknown
2215		Unknown	Unknown	Violator	Unknown
2440		Unknown	Unknown	Violator	Unknown
2191		Unknown	Unknown	Violator	Unknown
2414		Unknown	Unknown	Violator	Unknown
2239		Unknown	Unknown	Violator	No Injury
2270		Unknown	Unknown	Violator	Unknown
2238		Unknown	Unknown	Violator	Unknown
2223		Unknown	Unknown	Violator	Unknown
2420		Unknown	Unknown	Violator	Unknown
2284		Unknown	Unknown	Violator	Unknown
2452		Unknown	Unknown	Violator	Unknown
2278		Unknown	Unknown	Violator	Unknown
2534		Unknown	Unknown	Violator	Unknown
2574		Unknown	Unknown	Violator	Unknown
2535		Unknown	Unknown	Violator	Unknown
2365		Unknown	Unknown	Violator	Unknown
2385		Unknown	Unknown	Violator	Unknown
2323		Unknown	Unknown	Violator	Unknown
2418		Unknown	Unknown	Violator	Unknown
2322		Unknown	Unknown	Violator	Unknown
2446		Unknown	Unknown	Violator	Unknown
2376		Unknown	Unknown	Violator	Unknown
2572		Unknown	Unknown	Violator	Unknown
2940		Unknown	Unknown	Violator	Unknown
2947		Male	Unknown	Violator	Unknown
2948		Male	Unknown	Violator	Unknown
2948		Female	Unknown	Violator Passengers	Unknown
2965		Unknown	Unknown	Violator	Unknown
2967		Unknown	Unknown	Violator	Unknown
2968		Unknown	Unknown	Violator	Unknown
2973		Unknown	Unknown	Violator	Unknown
2975		Male	Unknown	Violator	No Injury
2977		Female	Unknown	Violator	Incapacitating Injury
2997		Unknown	Unknown	Violator	Unknown
3009		Unknown	Unknown	Violator	Unknown
3019		Unknown	Unknown	Violator	Unknown
3023		Unknown	Unknown	Violator	Unknown
3025		Male	Unknown	Violator	No Injury
3026		Male	Unknown	Violator	No Injury
3032		Male	Unknown	Violator	No Injury
3036		Unknown	Unknown	Violator	Unknown
3042		Female	Unknown	Violator Passengers	Unknown
3055		Male	Unknown	Violator	No Injury
3064		Unknown	Unknown	Violator	Unknown
3069		Female	Unknown	Party in Unrelated Vehicle	Possible Injury
3073		Male	Unknown	Violator	No Injury
3088		Unknown	Unknown	Violator	Possible Injury
3089		Unknown	Unknown	Violator	Unknown
3091		Unknown	Unknown	Violator	No Injury
3094		Unknown	Unknown	Violator	Unknown
3095		Unknown	Unknown	Violator	Unknown
3096		Unknown	Unknown	Violator	Unknown
3102		Unknown	Unknown	Violator	Unknown
3107		Unknown	Unknown	Violator	Unknown
3109		Unknown	Unknown	Violator	Unknown
3116		Unknown	Unknown	Violator	Unknown
3123		Male	Unknown	Violator	No Injury
3138		Unknown	Unknown	Violator	Unknown
3140		Male	Unknown	Violator	Unknown
3142		Male	Unknown	Violator	No Injury
3151		Unknown	Unknown	Violator	Unknown
3155		Unknown	Unknown	Violator	No Injury
3167		Male	Unknown	Violator	No Injury
3167		Female	Unknown	Violator Passengers	No Injury
3176		Male	Unknown	Violator	No Injury
3180		Male	Unknown	Violator	Unknown
3181		Unknown	Unknown	Violator	Unknown
3195		Male	Unknown	Violator	Unknown
3199		Male	Unknown	Violator	No Injury
3201		Male	Unknown	Violator	Unknown
3201		Female	Unknown	Violator Passengers	Unknown
3207		Male	Unknown	Violator	Unknown
3207		Male	Unknown	Violator Passengers	Unknown
3212		Unknown	Unknown	Violator	Unknown
3213		Unknown	Unknown	Violator	Unknown
3214		Unknown	Unknown	Violator	No Injury
3217		Unknown	Unknown	Violator	Unknown
3224		Male	Unknown	Violator	No Injury
3227		Unknown	Unknown	Violator	Unknown
3230		Unknown	Unknown	Violator	Unknown
3237		Unknown	Unknown	Violator	Unknown
3246		Unknown	Unknown	Violator	Unknown
3247		Unknown	Unknown	Violator	Unknown
3249		Male	Unknown	Violator	No Injury
3251		Male	Unknown	Violator	No Injury
3266		Male	Unknown	Violator	No Injury
3274		Unknown	Unknown	Violator	Unknown
3288		Male	Unknown	Violator	Unknown
3301		Male	Unknown	Violator	No Injury
3302		Male	Unknown	Violator	No Injury
3303		Male	Unknown	Violator	No Injury
3303		Male	Unknown	Violator Passengers	No Injury
3309		Male	Unknown	Violator	No Injury
3311		Male	Unknown	Violator	No Injury
3312		Unknown	Unknown	Violator	Unknown
3315		Unknown	Unknown	Violator	No Injury
3317		Male	Unknown	Violator	Unknown
3319		Unknown	Unknown	Violator	Unknown
3322		Male	Unknown	Violator	No Injury
3331		Male	Unknown	Violator	Unknown
3331		Male	Unknown	Violator Passengers	Unknown
3333		Unknown	Unknown	Violator	Unknown
3335		Male	Unknown	Violator	No Injury
3348		Unknown	Unknown	Violator	Unknown
3351		Unknown	Unknown	Violator	Unknown
3355		Unknown	Unknown	Violator	Unknown
3356		Unknown	Unknown	Violator	Unknown
3357		Unknown	Unknown	Violator	Unknown
3359		Male	Unknown	Violator	No Injury
3359		Male	Unknown	Violator Passengers	No Injury
3362		Male	Unknown	Violator	No Injury
3368		Male	Unknown	Violator	No Injury
3370		Male	Unknown	Violator	No Injury
3373		Male	Unknown	Violator Passengers	No Injury
3397		Male	Unknown	Violator	No Injury
3397		Male	Unknown	Violator Passengers	No Injury
3400		Male	Unknown	Violator	No Injury
3401		Unknown	Unknown	Violator	No Injury
3404		Unknown	Unknown	Violator Passengers	No Injury
3424		Unknown	Unknown	Violator	Unknown
3429		Male	Unknown	Violator	No Injury
3430		Male	Unknown	Violator	No Injury
3433		Unknown	Unknown	Violator	Unknown
3434		Male	Unknown	Violator	Unknown
3437		Male	Unknown	Violator	Unknown
3439		Male	Unknown	Violator	Unknown
3442		Unknown	Unknown	Violator	Unknown
3444		Unknown	Unknown	Violator	Unknown
3449		Male	Unknown	Violator Passengers	Possible Injury
3453		Male	Unknown	Violator	Unknown
3455		Unknown	Unknown	Violator	Unknown
3460		Unknown	Unknown	Violator	No Injury
3463		Unknown	Unknown	Violator	No Injury
3473		Male	Unknown	Violator	Non-incapacitating Injury
3481		Male	Unknown	Violator	Unknown
3482		Unknown	Unknown	Violator	Unknown
3486		Male	Unknown	Violator	No Injury
3490		Male	Unknown	Violator	No Injury
3490		Male	Unknown	Violator Passengers	No Injury
3490		Male	Unknown	Violator Passengers	No Injury
3490		Male	Unknown	Violator Passengers	No Injury
3490		Male	Unknown	Violator Passengers	No Injury
3491		Unknown	Unknown	Violator	Unknown
3492		Unknown	Unknown	Violator	Unknown
3493		Unknown	Unknown	Violator	Unknown
3495		Male	Unknown	Violator	No Injury
3496		Male	Unknown	Violator	No Injury
3498		Male	Unknown	Violator	No Injury
3501		Unknown	Unknown	Violator	Unknown
3504		Male	Unknown	Violator	No Injury
3504		Male	Unknown	Violator Passengers	No Injury
3508		Male	Unknown	Violator	No Injury
3509		Unknown	Unknown	Violator	Unknown
3510		Female	Unknown	Violator	No Injury
3511		Male	Unknown	Violator	No Injury
3512		Male	Unknown	Violator	No Injury
3512		Male	Unknown	Violator Passengers	No Injury
3512		Male	Unknown	Violator Passengers	No Injury
3513		Male	Unknown	Violator Passengers	No Injury
3516		Unknown	Unknown	Violator	No Injury
3516		Unknown	Unknown	Violator Passengers	No Injury
3516		Unknown	Unknown	Violator Passengers	No Injury
3517		Unknown	Unknown	Violator Passengers	No Injury
3522		Male	Unknown	Violator	No Injury
3531		Male	Unknown	Violator	No Injury
3535		Unknown	Unknown	Violator	Unknown
3537		Unknown	Unknown	Violator	Unknown
3550		Unknown	Unknown	Violator	Unknown
3551		Male	Unknown	Violator	Unknown
3551		Male	Unknown	Violator Passengers	Unknown
3551		Female	Unknown	Violator Passengers	Unknown
3555		Unknown	Unknown	Violator	Unknown
3564		Unknown	Unknown	Violator	Unknown
3590		Unknown	Unknown	Violator	No Injury
3617		Male	Unknown	Violator Passengers	No Injury
3617		Male	Unknown	Violator Passengers	No Injury
3617		Male	Unknown	Violator Passengers	No Injury
3622		Male	Unknown	Violator	No Injury
3625		Male	Unknown	Violator	No Injury
3627		Unknown	Unknown	Violator	Unknown
3635		Unknown	Unknown	Violator	Possible Injury
3649		Male	Unknown	Violator	Possible Injury
3652		Unknown	Unknown	Violator	Unknown
3667		Unknown	Unknown	Violator	Unknown
3677		Male	Unknown	Violator	No Injury
3681		Male	Unknown	Violator Passengers	No Injury
3681		Male	Unknown	Violator Passengers	No Injury
3682		Male	Unknown	Violator	No Injury
3683		Male	Unknown	Violator	No Injury
3683		Male	Unknown	Violator Passengers	No Injury
3683		Male	Unknown	Violator Passengers	No Injury
3683		Male	Unknown	Violator Passengers	No Injury
3690		Female	Unknown	Violator	No Injury
3693		Unknown	Unknown	Violator	No Injury
3693		Unknown	Unknown	Party in Unrelated Vehicle	No Injury
3697		Unknown	Unknown	Violator	No Injury
3701		Male	Unknown	Violator	No Injury
3702		Unknown	Unknown	Violator Passengers	No Injury
3702		Unknown	Unknown	Violator Passengers	No Injury
3707		Unknown	Unknown	Violator	Unknown
3713		M - Male	Unknown	Violator	Unknown
3732		U - Unknown	Unknown	Violator	No Injury
3754		M - Male	Unknown	Violator	Unknown
3754		M - Male	Unknown	Violator Passengers	Unknown
3735		M - Male	Unknown	Violator	Unknown
3738		M - Male	Unknown	Violator	Unknown
2708		U - Unknown	Unknown	Violator	Unknown
2934		U - Unknown	Unknown	Violator	Unknown
3171		U - Unknown	Unknown	Violator	Unknown
3069		U - Unknown	Unknown	Violator	Unknown
2655		U - Unknown	Unknown	Violator	Unknown
2666		U - Unknown	Unknown	Violator	Unknown
2672		U - Unknown	Unknown	Violator	Unknown
2807		U - Unknown	Unknown	Violator	Unknown
2711		U - Unknown	Unknown	Violator	Unknown
2669		U - Unknown	Unknown	Violator	Unknown
3776		U - Unknown	Unknown	Violator	No Injury
3779		M - Male	Unknown	Violator	Unknown
3781		U - Unknown	Unknown	Violator	Unknown
3785		U - Unknown	Unknown	Violator	No Injury
3786		U - Unknown	Unknown	Violator	Unknown
3788		U - Unknown	Unknown	Violator	Unknown
3799		F - Female	Unknown	Violator Passengers	No Injury
3817		M - Male	Unknown	Violator	No Injury
3817		F - Female	Unknown	Violator Passengers	No Injury
3818		U - Unknown	Unknown	Violator	No Injury
3818		U - Unknown	Unknown	Violator Passengers	No Injury
3824		M - Male	Unknown	Violator	No Injury
3824		M - Male	Unknown	Violator Passengers	No Injury
3851		M - Male	Unknown	Violator	No Injury
3857		M - Male	Unknown	Violator	Unknown
3859		M - Male	Unknown	Violator	No Injury
3864		M - Male	Unknown	Violator	No Injury
3880		M - Male	Unknown	Violator	No Injury
3881		U - Unknown	Unknown	Violator Passengers	Unknown
3881		U - Unknown	Unknown	Violator Passengers	No Injury
3905		M - Male	Unknown	Violator	Unknown
3915		M - Male	Unknown	Violator	Unknown
3918		M - Male	Unknown	Violator	No Injury
3925		U - Unknown	Unknown	Violator	No Injury
3927		U - Unknown	Unknown	Violator	Unknown
3972		M - Male	Unknown	Violator	No Injury
3987		M - Male	Unknown	Violator Passengers	No Injury
3994		M - Male	Unknown	Violator	Unknown
4021		M - Male	Unknown	Violator	No Injury
4042		M - Male	Unknown	Violator	No Injury
4047		M - Male	Unknown	Violator	No Injury
4058		M - Male	Unknown	Violator	No Injury
4067		M - Male	Unknown	Violator	No Injury
4080		M - Male	Unknown	Violator	Unknown
4080		M - Male	Unknown	Violator Passengers	Unknown
4092		M - Male	Unknown	Violator	No Injury
4093		M - Male	Unknown	Violator	Possible Injury
4099		M - Male	Unknown	Violator	Unknown
4099		M - Male	Unknown	Violator Passengers	Unknown
4106		M - Male	Unknown	Violator Passengers	Unknown
4107		M - Male	Unknown	Violator	No Injury
4108		M - Male	Unknown	Violator	No Injury
4108		M - Male	Unknown	Violator Passengers	No Injury
4114		M - Male	Unknown	Violator	Unknown
4118		M - Male	Unknown	Violator	No Injury
4119		M - Male	Unknown	Violator	Unknown
4119		M - Male	Unknown	Violator Passengers	Unknown
4120		M - Male	Unknown	Violator	No Injury
4137		U - Unknown	Unknown	Violator	Unknown
4141		M - Male	Unknown	Violator Passengers	Unknown
4158		M - Male	Unknown	Violator	No Injury
4159		M - Male	Unknown	Violator	Unknown
4163		M - Male	Unknown	Violator	Unknown
4175		U - Unknown	Unknown	Violator	No Injury
4175		U - Unknown	Unknown	Violator Passengers	No Injury
4186		U - Unknown	Unknown	Violator	No Injury
4219		U - Unknown	Unknown	Violator	No Injury
4220		M - Male	Unknown	Violator	Possible Injury
4227		M - Male	Unknown	Violator	No Injury
4233		U - Unknown	Unknown	Violator	No Injury
4234		M - Male	Unknown	Violator	No Injury
4243		U - Unknown	Unknown	Violator	No Injury
4246		M - Male	Unknown	Violator	No Injury
4247		M - Male	Unknown	Violator	Unknown
4249		U - Unknown	Unknown	Violator	No Injury
4254		M - Male	Unknown	Violator	No Injury
4259		U - Unknown	Unknown	Violator	No Injury
4299		M - Male	Unknown	Violator	Unknown
4309		M - Male	Unknown	Violator	Unknown
4322		M - Male	Unknown	Violator	No Injury
4355		M - Male	Unknown	Violator	No Injury
4367		U - Unknown	Unknown	Violator Passengers	No Injury
4375		U - Unknown	Unknown	Violator	Unknown
4386		M - Male	Unknown	Violator	Unknown
4390		U - Unknown	Unknown	Violator	No Injury
4392		M - Male	Unknown	Violator	Unknown
4424		M - Male	Unknown	Violator	No Injury
4428		M - Male	Unknown	Violator	No Injury
4436		U - Unknown	Unknown	Violator Passengers	Unknown
4436		U - Unknown	Unknown	Violator Passengers	Unknown
4455		M - Male	Unknown	Violator	No Injury
4461		M - Male	Unknown	Violator	No Injury
4463		M - Male	Unknown	Violator	Unknown
4478		U - Unknown	Unknown	Violator	Unknown
4482		M - Male	Unknown	Violator	Unknown
4487		U - Unknown	Unknown	Violator	No Injury
4498		M - Male	Unknown	Violator	No Injury
4499		U - Unknown	Unknown	Violator	Possible Injury
4519		U - Unknown	Unknown	Violator	No Injury
4531		M - Male	Unknown	Violator	No Injury
4539		M - Male	Unknown	Violator	Unknown
4541		U - Unknown	Unknown	Violator	No Injury
4544		U - Unknown	Unknown	Violator	No Injury
4545		M - Male	Unknown	Violator Passengers	Unknown
4555		F - Female	Unknown	Violator	No Injury
4556		F - Female	Unknown	Violator Passengers	No Injury
4561		M - Male	Unknown	Violator	No Injury
4562		M - Male	Unknown	Violator Passengers	No Injury
4564		M - Male	Unknown	Violator	No Injury
4573		F - Female	Unknown	Violator	No Injury
4574		M - Male	Unknown	Violator	No Injury
4574		M - Male	Unknown	Violator Passengers	No Injury
4590		M - Male	Unknown	Violator	No Injury
4592		M - Male	Unknown	Violator	Possible Injury
4593		M - Male	Unknown	Violator	Unknown
4594		M - Male	Unknown	Violator	No Injury
4594		M - Male	Unknown	Violator Passengers	No Injury
4595		M - Male	Unknown	Violator	Unknown
4605		M - Male	Unknown	Violator	No Injury
4606		M - Male	Unknown	Violator	No Injury
4606		F - Female	Unknown	Violator Passengers	No Injury
4618		U - Unknown	Unknown	Violator	No Injury
4622		M - Male	Unknown	Violator	No Injury
4627		M - Male	Unknown	Violator	No Injury
4629		M - Male	Unknown	Violator	Incapacitating Injury
4635		M - Male	Unknown	Violator	No Injury
4636		F - Female	Unknown	Violator	Unknown
4636		M - Male	Unknown	Violator Passengers	Unknown
4648		M - Male	Unknown	Violator	No Injury
4670		M - Male	Unknown	Violator Passengers	No Injury
4676		U - Unknown	Unknown	Violator Passengers	No Injury
4678		M - Male	Unknown	Violator	No Injury
4679		F - Female	Unknown	Violator Passengers	No Injury
4690		U - Unknown	Unknown	Violator	Unknown
4701		M - Male	Unknown	Violator	No Injury
4702		U - Unknown	Unknown	Violator	No Injury
4706		M - Male	Unknown	Violator	Unknown
4714		M - Male	Unknown	Violator	Unknown
4714		M - Male	Unknown	Violator Passengers	Unknown
4714		M - Male	Unknown	Violator Passengers	Unknown
4719		M - Male	Unknown	Violator	Unknown
4722		U - Unknown	Unknown	Violator	Unknown
4723		U - Unknown	Unknown	Violator	Unknown
4725		M - Male	Unknown	Violator	Unknown
4731		M - Male	Unknown	Violator	Unknown
4732		F - Female	Unknown	Violator Passengers	Unknown
4736		M - Male	Unknown	Violator	Unknown
4736		M - Male	Unknown	Violator Passengers	Unknown
4744		U - Unknown	Unknown	Party in Unrelated Vehicle	No Injury
4745		U - Unknown	Unknown	Violator	No Injury
4745		U - Unknown	Unknown	Violator Passengers	No Injury
4810		U - Unknown	Unknown	Violator	No Injury
4637		U - Unknown	Unknown	Violator	No Injury
4637		U - Unknown	Unknown	Violator Passengers	No Injury
4268		U - Unknown	Unknown	Violator	Unknown
4284		U - Unknown	Unknown	Violator	Unknown
4232		U - Unknown	Unknown	Violator	Unknown
4417		U - Unknown	Unknown	Violator	Unknown
4011		U - Unknown	Unknown	Violator	Unknown
4779		U - Unknown	Unknown	Violator	Unknown
4543		U - Unknown	Unknown	Violator	Unknown
4554		U - Unknown	Unknown	Violator	Unknown
