COUNTY,FacilityCarried,FeatureCrossed,BridgeNbr,DefStat,SuffRate,ADT,DIST,LENGTH,YrBuilt,InspectAgency,OWNER
ST LOUIS,CSAH 133,W BR FLOODWOOD RIVER,96537,ADEQ,97.70,150.00,1,29,1988,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 133,DITCH,96773,ADEQ,97.60,550.00,1,21,1991,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 134,STREAM, 7898,ADEQ,90.30,395.00,1,22,1943,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 137,WEST TWO RIVERS,69564,ADEQ,99.40,285.00,1,79,1987,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 138,EMBARRASS RIVER,69577,ADEQ,88.80,740.00,1,231,1988,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 139,LITTLE FORK RIVER,69530,ADEQ,97.90,45.00,1,306,1983,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 14,DM&IR RY,69845,ADEQ,77.70,3450.00,1,151,1966,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 14,I 35,69846,ADEQ,78.40,2750.00,1,193,1966,DISTRICT 1,STATE
ST LOUIS,CSAH 14(BOUNDARY),KINGSBURY CREEK,69603,ADEQ,97.40,2750.00,1,106,1995,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 15,SHAW BUG CREEK, 7659,S.D.,63.20,195.00,1,27,1937,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 15,CLOQUET RIVER,69511,ADEQ,96.40,640.00,1,251,1979,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,MUD HEN CREEK, 7154,S.D.,38.80,1200.00,1,99,1956,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,EAST SWAN RIVER, 7665,S.D.,42.30,1050.00,1,32,1916,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,WEST TWO RIVERS,69563,ADEQ,96.90,390.00,1,65,1985,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,MUD HEN CREEK,69670,ADEQ,97.70,1236.00,1,64,2007,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,STREAM,69J50,ADEQ,99.60,1397.00,1,25,2005,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,EAST TWO RIVERS,92083,ADEQ,92.70,390.00,1,35,1966,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,MUD HEN CREEK,95315,ADEQ,97.80,1200.00,1,59,1980,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,ELBOW CREEK,96574,ADEQ,97.90,390.00,1,40,1989,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,TOIMI CREEK,96945,ADEQ,97.90,455.00,1,25,1988,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,RENO CREEK,96972,ADEQ,97.10,455.00,1,28,1993,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 16,N BR WHITEFACE RIVER,96973,ADEQ,97.10,455.00,1,27,1993,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 19,DM&IR RY,69614,ADEQ,97.90,420.00,1,368,1996,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 19,MIDWAY RIVER,69J38,ADEQ,99.90,420.00,1,40,2002,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 20,EMBARRASS RIVER,69610,ADEQ,98.50,1050.00,1,104,1994,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 21,PIKE RIVER, 7184,ADEQ,73.40,1750.00,1,78,1957,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 21,BEAR CREEK, 7675,ADEQ,58.00,1950.00,1,31,1935,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 21,BIRCH RIVER, 7676,S.D.,68.20,1350.00,1,22,1934,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 21,BEAR ISLAND RIVER, 7677,ADEQ,95.90,1350.00,1,42,1941,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 22,STURGEON RIVER, 7054,ADEQ,53.10,345.00,1,154,1952,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 22,SAND RIVER, 7678,ADEQ,79.50,345.00,1,26,1939,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 22,BEARSKIN RIVER, 7679,ADEQ,92.60,345.00,1,22,1945,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 22,BEARSKIN RIVER, 7680,S.D.,55.70,345.00,1,22,1945,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 23,PELICAN RIVER,69532,ADEQ,93.00,730.00,1,84,1985,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 23,STREAM,69638,ADEQ,97.40,600.00,1,36,2002,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 23,PELICAN RIVER,69J23,ADEQ,97.00,1000.00,1,46,2003,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 23,STREAM,96835,ADEQ,96.30,730.00,1,39,1991,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 24,VERMILLION RIVER, 7221,ADEQ,72.80,520.00,1,212,1962,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 24,HAWKINSON CREEK, 7685,ADEQ,81.00,70.00,1,42,1955,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 24,FLINT CREEK,69570,ADEQ,97.40,2450.00,1,31,1997,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 24,LITTLE FORK RIVER,91536,ADEQ,97.80,2450.00,1,79,1978,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 24,EIGHT MILE CREEK,93372,ADEQ,96.70,70.00,1,50,1977,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 24,TEN MILE CREEK,93555,ADEQ,97.70,70.00,1,27,1981,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 25,WEST TWO RIVERS, 7687,ADEQ,96.10,640.00,1,26,1944,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 25,BEAR RIVER, 7688,ADEQ,98.10,425.00,1,22,1941,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 25,DARK RIVER, 7689,ADEQ,94.70,425.00,1,22,1940,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 25,PAAVOLA CREEK, 7690,ADEQ,95.90,390.00,1,22,1940,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 25,RICE RIVER,69554,ADEQ,96.00,30.00,1,136,1983,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 25,RICE RIVER,93556,ADEQ,89.80,30.00,1,151,1981,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 25,RICE RIVER,93600,ADEQ,97.00,30.00,1,151,1982,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 25 FM ENT,STREAM,69631,ADEQ,91.00,1.00,1,30,1998,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 26,PIKE RIVER,69523,ADEQ,95.80,370.00,1,149,1986,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 27,ST LOUIS RIVER,69623,ADEQ,99.90,225.00,1,291,1999,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 28,STONE RIVER, 7695,S.D.,65.70,130.00,1,22,1939,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 29,WHITEFACE RIVER,69592,ADEQ,98.00,50.00,1,121,1991,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 29,ST LOUIS RIVER,69624,ADEQ,87.30,200.00,1,314,2000,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 3,DM&IR RY,69512,ADEQ,93.70,3300.00,1,248,1982,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 31,STONEY BROOK RIVER, 7698,ADEQ,62.80,550.00,1,62,1935,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 31,ST LOUIS RIVER,69580,ADEQ,97.40,405.00,1,290,1990,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 32,MILLER CREEK,97523,ADEQ,82.40,6300.00,1,29,1994,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 33,TALMADGE RIVER,69597,ADEQ,98.00,305.00,1,121,1993,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 33,SUCKER RIVER,96355,ADEQ,97.90,290.00,1,45,1988,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 35,STREAM,93601,ADEQ,98.00,295.00,1,44,1982,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 36,AMITY CREEK,69J14,ADEQ,99.80,2003.00,1,22,2001,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 37,LESTER RIVER,92869,ADEQ,79.00,3650.00,1,24,1973,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 38,FRENCH RIVER,L4189,ADEQ,81.80,130.00,1,22,1956,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,S BR WATER HEN CREEK, 3383,ADEQ,85.00,560.00,1,26,1945,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,ISLAND LAKE, 6665,ADEQ,88.80,3400.00,1,234,1949,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,BEAVER RIVER, 7635,ADEQ,95.40,5800.00,1,22,1950,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,BEAVER RIVER, 7636,ADEQ,95.00,5800.00,1,22,1950,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,WHITEFACE RIVER,69503,ADEQ,95.40,560.00,1,35,1965,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,WATER HEN CREEK,69513,ADEQ,88.90,560.00,1,56,1978,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,ST LOUIS RIVER,69518,ADEQ,97.40,1050.00,1,197,1982,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,EMBARRASS RIVER,69540,ADEQ,94.10,1050.00,1,56,1981,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,DM&IR RY,69608,ADEQ,97.00,1050.00,1,216,1994,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,STREAM,93506,ADEQ,97.70,1050.00,1,28,1980,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 4,STREAM,97301,ADEQ,97.00,1050.00,1,25,1994,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 40,SUCKER RIVER, 7700,ADEQ,91.50,140.00,1,30,1959,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 40,SUCKER RIVER, 7701,ADEQ,75.20,140.00,1,41,1938,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 40,SUCKER RIVER, 7702,ADEQ,86.40,140.00,1,24,1955,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 40,FRENCH RIVER,92932,S.D.,64.90,210.00,1,25,1968,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 42,LITTLE KNIFE RIVER, 7703,S.D.,38.90,410.00,1,23,1921,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 42,KNIFE RIVER,69632,ADEQ,99.60,410.00,1,27,2002,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 43,SUCKER RIVER,96356,ADEQ,97.90,285.00,1,36,1989,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 44,CLOQUET RIVER, 7222,ADEQ,74.00,440.00,1,93,1963,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 44,PETREL CREEK, 7706,ADEQ,58.00,440.00,1,37,1938,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 44,LITTLE CLOQUET RIVER, 7710,ADEQ,67.20,395.00,1,51,1938,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 44,PINE CREEK,69J20,ADEQ,97.70,150.00,1,47,2000,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 44,INDIAN CREEK,88594,S.D.,37.50,440.00,1,25,1941,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 48,CLOQUET RIVER,69534,ADEQ,97.50,560.00,1,257,1988,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 48,FISH LAKE,69594,ADEQ,96.50,2000.00,1,86,1994,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 49,BOULDER CREEK, 7715,S.D.,61.10,40.00,1,22,1940,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 49,US-KAB-WAN-KA RIVER,69551,ADEQ,93.60,40.00,1,37,1983,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,STURGEON RIVER, 7185,ADEQ,64.80,1300.00,1,75,1957,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,STREAM, 7643,ADEQ,82.00,435.00,1,22,1935,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,STREAM, 7644,S.D.,53.00,285.00,1,22,1935,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,BEARSKIN RIVER, 7645,ADEQ,64.20,285.00,1,72,1934,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,WHITEFACE RIVER,69533,ADEQ,91.30,85.00,1,177,1983,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,SWAN RIVER,69576,ADEQ,97.30,375.00,1,175,1989,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,DM&IR RY,69585,ADEQ,97.70,910.00,1,204,1992,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,SAND CREEK,91539,ADEQ,97.90,375.00,1,31,1978,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,OTTER CREEK,96003,ADEQ,97.80,85.00,1,50,1985,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,SPIDER CREEK,96004,ADEQ,97.80,85.00,1,42,1984,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 5,DEMPSEY CREEK,L4160,ADEQ,71.60,910.00,1,26,1960,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 50,FRENCH RIVER,69501,ADEQ,75.90,415.00,1,32,1962,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 51,PRAIRIE RIVER, 7717,S.D.,69.30,125.00,1,33,1938,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 52,WHITEFACE RIVER, 7182,ADEQ,93.80,490.00,1,134,1958,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 52,DITCH,69529,ADEQ,96.80,325.00,1,58,1981,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 52,ST LOUIS RIVER,69541,ADEQ,97.90,100.00,1,254,1986,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 52,WHITEFACE RIVER,69569,ADEQ,96.80,620.00,1,90,1988,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 52,SAND CREEK,93135,ADEQ,98.00,100.00,1,73,1975,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 52,WHITEFACE RIVER,93373,ADEQ,95.60,410.00,1,105,1977,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 56,MIDWAY RIVER, 7725,S.D.,52.00,1750.00,1,37,1929,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 57,US 169,69565,ADEQ,98.70,3850.00,1,251,1987,DISTRICT 1,STATE
ST LOUIS,CSAH 59,PALEFACE RIVER,93026,ADEQ,85.90,150.00,1,55,1973,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 59,PALEFACE RIVER,93196,S.D.,68.80,150.00,1,129,1976,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 6,DUTCH SLOUGH, 7787,S.D.,68.90,305.00,1,27,1938,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 6,WHITE PINE RIVER, 7788,S.D.,68.90,305.00,1,27,1936,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 6(MAPLE GRV),ROCKY RUN,93509,ADEQ,97.30,3100.00,1,41,1980,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 61,TALMADGE RIVER, 3597,ADEQ,85.20,2000.00,1,42,1951,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 61,FRENCH RIVER, 3601,S.D.,56.70,2000.00,1,115,1921,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 61,BIG SUCKER RIVER, 6761,ADEQ,78.80,2000.00,1,50,1950,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 61,ACCESS RD,69648,ADEQ,97.80,2160.00,1,40,2004,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 62,EAST TWO RIVERS, 7731,ADEQ,77.20,70.00,1,48,1938,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 65,STURGEON RIVER, 7806,ADEQ,69.30,500.00,1,90,1956,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 65,STURGEON RIVER,69611,ADEQ,97.90,500.00,1,101,1995,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 65,STURGEON RIVER,92104,ADEQ,92.00,40.00,1,101,1966,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 65,DARK RIVER,93019,ADEQ,80.70,85.00,1,29,1973,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 68,PIKE RIVER, 7738,S.D.,38.30,145.00,1,62,1928,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 7,BEAR TRAP RIVER, 7648,S.D.,57.20,760.00,1,22,1935,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 7,CLOQUET RIVER, 7649,F.O.,46.00,760.00,1,186,1935,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 7,ARTICHOKE RIVER, 7650,ADEQ,81.50,650.00,1,22,1935,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 7,LITTLE WHITEFACE RIVER, 7651,S.D.,54.00,280.00,1,40,1943,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 7,WHITEFACE RIVER,69553,ADEQ,97.00,280.00,1,105,1988,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 7,ST LOUIS RIVER,69609,ADEQ,96.30,1400.00,1,181,1996,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 7,DITCH,97229,ADEQ,97.80,325.00,1,40,1992,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 7(FARM ENT),DITCH,97535,ADEQ,93.00,4.00,1,25,1996,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 7(FARM ENT),DITCH,97536,ADEQ,93.00,4.00,1,26,1996,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 7(FARM ENT),DITCH,97537,ADEQ,93.00,4.00,1,25,1996,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 74,WILLOW RIVER,92260,ADEQ,92.50,310.00,1,26,1966,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 75,WILLOW RIVER,93374,ADEQ,95.50,140.00,1,81,1978,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 77,PIKE RIVER,69601,ADEQ,97.00,3400.00,1,122,1992,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 78,LITTLE FORK RIVER,69549,ADEQ,88.60,20.00,1,83,1984,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 8,ST LOUIS RIVER,69505,ADEQ,90.90,630.00,1,303,1974,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 8,CLOQUET RIVER,69525,ADEQ,92.90,145.00,1,259,1985,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 8,ARTICHOKE RIVER,93133,ADEQ,98.00,75.00,1,40,1975,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 80,SIMIAN CREEK, 7745,S.D.,69.00,405.00,1,27,1938,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 82,GILMORE CREEK,92106,S.D.,57.70,130.00,1,25,1920,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 87,RICE RIVER,69573,ADEQ,96.90,225.00,1,78,1985,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 88,BURNTSIDE RIVER, 7750,S.D.,40.70,1250.00,1,63,1938,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 88,SHAGAWA RIVER,92254,S.D.,48.90,1800.00,1,42,1964,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 9,TISCHERS CREEK,69653,ADEQ,95.70,4450.00,1,27,2003,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 91(HAINES RD),MILLERS CREEK,91675,ADEQ,96.50,9700.00,1,32,1980,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 92,DEMPSEY CREEK, 7752,ADEQ,90.70,275.00,1,26,1941,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 92,STREAM,92858,ADEQ,92.70,275.00,1,36,1964,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 93,WATER HEN CREEK, 7754,ADEQ,66.10,110.00,1,43,1937,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 93,MUD HEN CREEK,96257,ADEQ,98.00,110.00,1,31,1987,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 95,EMBARRASS RIVER, 7756,S.D.,47.80,95.00,1,72,1955,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 95,ST LOUIS RIVER,69510,ADEQ,92.00,95.00,1,248,1978,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH 97,EMBARRASS RIVER,88658,S.D.,26.40,385.00,1,73,1967,ST LOUIS COUNTY,COUNTY
ST LOUIS,CSAH37(JEAN DULUTH,AMITY CREEK,97283,ADEQ,98.70,5916.00,1,30,2004,ST LOUIS COUNTY,COUNTY
ST LOUIS,DM&IR RY(ABAN),CR 570, 7792,S.D.,0.00,0.00,1,106,1937,ST LOUIS COUNTY,COUNTY
ST LOUIS,GARFIELD AVE,"I 35, MICHIGAN ST,  & RR",69803,ADEQ,84.80,2300.00,1,908,1983,DISTRICT 1,STATE
ST LOUIS,HERMANTOWN RD,ROCKY RUN, 7724,S.D.,43.90,250.00,1,36,1933,CITY OF HERMANTOWN,CITY
ST LOUIS,I 35,DM&IR RY, 6501,ADEQ,78.60,26000.00,1,239,1949,DISTRICT 1,STATE
ST LOUIS,I 35,S UGSTAD RD (CSAH 45),69814,ADEQ,85.00,26000.00,1,164,1975,DISTRICT 1,STATE
ST LOUIS,I 35,CP RAIL,69835,ADEQ,75.50,47000.00,1,217,1968,DISTRICT 1,STATE
ST LOUIS,I 35,UNSTABLE MATERIAL,69841,ADEQ,98.80,3000.00,1,708,1988,DISTRICT 1,STATE
ST LOUIS,I 35,I 35 NB OFF RAMP,69851,ADEQ,88.10,35000.00,1,169,1965,DISTRICT 1,STATE
ST LOUIS,I 35,ABANDONED CITY ST,69852,ADEQ,83.80,35000.00,1,347,1969,DISTRICT 1,STATE
ST LOUIS,I 35,RECYCLE WAY & ONETA ST.,69880,S.D.,74.80,44000.00,1,"1,163",1968,DISTRICT 1,STATE
ST LOUIS,I 35,UNSTABLE MATERIAL,69887,ADEQ,87.10,61000.00,1,"2,109",1970,DISTRICT 1,STATE
ST LOUIS,I 35,MILLER CREEK,91069,ADEQ,76.90,47000.00,1,25,1969,DISTRICT 1,STATE
ST LOUIS,I 35 N FRONT RD,FILL,69870B,ADEQ,96.80,2000.00,1,377,1986,DISTRICT 1,STATE
ST LOUIS,I 35 NB,SL&LC RR & TH 194 NB,69818N,ADEQ,93.50,19500.00,1,"2,736",1985,DISTRICT 1,STATE
ST LOUIS,I 35 NB,CN RAILWAY (OLD DM&IR),69832,ADEQ,71.10,21500.00,1,"1,171",1967,DISTRICT 1,STATE
ST LOUIS,I 35 NB,US 2 EB,69848,S.D.,91.80,14500.00,1,132,1964,DISTRICT 1,STATE
ST LOUIS,I 35 NB,"CP RAIL, RAMPS, & STRS",69879,ADEQ,93.40,21000.00,1,"3,173",1969,DISTRICT 1,STATE
ST LOUIS,I 35 NB,UNSTABLE MATERIAL,69882,ADEQ,95.90,28500.00,1,894,1969,DISTRICT 1,STATE
ST LOUIS,I 35 NB,UNSTABLE MATERIAL,69882N,ADEQ,94.80,28500.00,1,"1,892",1969,DISTRICT 1,STATE
ST LOUIS,I 35 NB,CSAH 61 AT COUNTY LINE,69890,ADEQ,96.90,15000.00,1,222,1974,DISTRICT 1,STATE
ST LOUIS,I 35 NB,MIDWAY RD(CSAH 13),69892,ADEQ,84.00,13000.00,1,215,1975,DISTRICT 1,STATE
ST LOUIS,I 35 NB,DW&P RY (ABAND),69894,ADEQ,95.00,13000.00,1,252,1975,DISTRICT 1,STATE
ST LOUIS,I 35 NB OFF RAMP,FILL,69816G,ADEQ,98.90,2000.00,1,409,1984,DISTRICT 1,STATE
ST LOUIS,I 35 NB OFF RAMP,UNSTABLE MATERIAL,69818A,ADEQ,98.90,2000.00,1,223,1985,DISTRICT 1,STATE
ST LOUIS,I 35 NB OFF RAMP,FILL,69870C,ADEQ,98.90,2000.00,1,494,1985,DISTRICT 1,STATE
ST LOUIS,I 35 NB OFF RAMP,57TH AVE W,69879E,S.D.,69.80,1750.00,1,523,1969,DISTRICT 1,STATE
ST LOUIS,I 35 NB OFF RAMP,UNSTABLE MATERIAL,69887A,F.O.,78.10,9000.00,1,494,1970,DISTRICT 1,STATE
ST LOUIS,I 35 NB ON RAMP,FILL,69816H,ADEQ,98.90,2000.00,1,417,1984,DISTRICT 1,STATE
ST LOUIS,I 35 NB ON RAMP,I 35 & SB OFF RAMP,69817,ADEQ,97.80,3000.00,1,561,1987,DISTRICT 1,STATE
ST LOUIS,I 35 NB ON RAMP,58TH AVE W & 59TH AVE W,69879C,ADEQ,98.80,3000.00,1,951,1969,DISTRICT 1,STATE
ST LOUIS,I 35 NB ON RAMP,UNSTABLE MATERIAL,69882A,F.O.,87.00,5625.00,1,270,1969,DISTRICT 1,STATE
ST LOUIS,I 35 NB ON RAMP,UNSTABLE MATERIAL,69882B,F.O.,82.30,2000.00,1,226,1969,DISTRICT 1,STATE
ST LOUIS,I 35 SB,SL&LC RR & TH 194 NB,69818S,ADEQ,93.50,19500.00,1,"2,732",1985,DISTRICT 1,STATE
ST LOUIS,I 35 SB,CN RAILWAY (OLD DM&IR),69831,ADEQ,81.80,21500.00,1,"1,105",1967,DISTRICT 1,STATE
ST LOUIS,I 35 SB,US 2 EB,69847,S.D.,91.80,14500.00,1,134,1964,DISTRICT 1,STATE
ST LOUIS,I 35 SB,CP RAIL & STREETS,69879A,S.D.,67.70,21000.00,1,"3,122",1969,DISTRICT 1,STATE
ST LOUIS,I 35 SB,UNSTABLE MATERIAL,69881,ADEQ,94.80,28500.00,1,726,1969,DISTRICT 1,STATE
ST LOUIS,I 35 SB,UNSTABLE MATERIAL,69881N,ADEQ,95.90,28500.00,1,"1,893",1969,DISTRICT 1,STATE
ST LOUIS,I 35 SB,CSAH 61 AT COUNTY LINE,69889,ADEQ,93.90,15000.00,1,193,1974,DISTRICT 1,STATE
ST LOUIS,I 35 SB,MIDWAY RD(CSAH 13),69891,ADEQ,86.20,13000.00,1,215,1976,DISTRICT 1,STATE
ST LOUIS,I 35 SB OFF RAMP,CHANNEL,69816F,ADEQ,98.90,2000.00,1,418,1984,DISTRICT 1,STATE
