"ID","NAME","TREASURER","ADDRESS1","ADDRESS2","CITY","STATE","ZIP","DESIGNATE","TYPE","PARTY","FILEFREQ","INTEREST","CONNECTED","CAND_ID","COMMCODE"
"C30000228","REAL ECONOMY GROUP","STEVEN COBBLE","P O BOX 595",,"FALLS CHURCH","VA","22040","U","E",,"Q",,,,
"C30000236","NATURAL RESOURCE DEFENSE COUNCIL ACTION FUND","LAURIE ALERNIAN-DERIAN","40 WEST 20TH STREET",,"NEW YORK","NY","10011",,"E",,"Q",,,,
"C30000244","WILLIAM BORGIEL","WILLIAM BORGIEL","1150 JULIE ANN",,"ADDISON TOWNSHIP","MI","48367","U","E",,"Q",,,,
"C30000251","AMERICANS FOR COAL JOBS VOTER FUND","SCOTT A PULLINS","17 SOUTH HIGH STREET SUITE 215",,"COLUMBUS","OH","43214","U","E",,"Q",,,,
"C30000269","CLUB FOR GROWTH.NET","DAVID KEATING","2001 L STREET NW STE 699",,"WASHINGTON","DC","20036","U","E",,"Q",,,,
"C30000277","ENVIRONMENT 2004 ACTION FUND","MIRANDA A ANDERSON","733 15TH STREET #326",,"WASHINGTON","DC","20005","U","E",,"Q",,,,
"C30000285","WIN BACK RESPECT","MATTHEW F WIID","4601 CONNECTICUT AVENUE NW #221",,"WASHINGTON","DC","20008","U","E",,"Q",,,,
"C30000293","COMPARE/DECIDE/VOTE","LISA SEITZ","2010 BROADWAY SUITE 200",,"REDWOOD CITY","CA","94063","U","E",,"Q",,,,
"C30000301","EMPOWER ILLINOIS MEDIA FUND","JEFF DAVIS","44 1/2 W DOWNER",,"AURORA","IL","60506","U","E",,"Q",,,,
"C30000319","CITIZENS FOR A STRONG SENATE","LORA HAGGARD","P O BOX 4008",,"WASHINGTON","DC","20044","U","E",,"Q",,,,
"C30000327","SOFTER VOICES",".","P  BOX 3588",,"WASHINGTON","DC","20007","U","E",,"Q",,,,
"C30000335","AMERICANS FOR LIFE","NORMAN YERKE","N21 W23350 RIDGEVIEW PKY",,"WAUKESHA","WI","53188","U","E",,"Q",,,,
"C30000343","SAVE AMERICAN MEDICINE","STANLEY R DE WAAL","175 SOUTH WEST TEMPLE SUITE 650",,"SALT LAKE CITY","UT","84101","U","E",,"Q",,,,
"C30000350","STRONGER AMERICA NOW","MELANIE HUDSON","PO BOX 7851",,"WASHINGTON","DC","20044","U","E",,"Q",,,,
"C30000368","OCEAN CHAMPIONS VOTER FUND","JACK K STERNE","645 G STREET #100 #617",,"ANCHORAGE","AK","99501","U","E",,"Q",,,,
"C30000376","ALHAMBRA DEMOCRATIC CLUB",,"PO BOX 3322",,"ALHAMBRA","CA","91803",,"E",,"Q",,,,
"C30000384","COLORADANS FOR PLAIN TALK","TIM KNAUS","837 SHERMAN ST",,"DENVER","CO","80203","U","E",,"Q",,,,
"C30000392","AMERICANS FOR PEACE THROUGH STRENGTH","LORI ANN KUHNS","901 7TH STREET N W SUITE 200",,"WASHINGTON","DC","20001","U","E",,"Q",,,,
"C30000400","DC FAIRPLAY","JAMES COLEMAN SR","321 ST CHARLES AVE 10TH FLOOR",,"NEW ORLEANS","LA","70130","U","E",,"Q",,,,
"C30000418","REAL VOICES","DEANE LITTLE","PO BOX 749",,"LOS ALTOS","CA","94023","U","E",,"Q",,,,
"C30000426","PEOPLE OF FAITH FOR TRUTH","SARA SIEVERS","488 BEACON ST #13",,"BOSTON","MA","02115","U","E",,"Q",,,,
"C30000434","CATHOLICS FOR POLITICAL RESPONSIBILITY","THOMAS CARROLL","P O BOX 65142",,"WASHINGTON","DC","20035","U","E",,"Q",,,,
"C30000442","COMMITTEE FOR TRUTH IN COUNTY GOVERNMENT","JANIS BORMAN","P O BOX 1084",,"AMHERST","NY","14226","U","E",,"Q",,,,
"C30000467","GREATER NEW ORLEANS REPUBLICANS FUND","ROBERT J LOGRECO","P O BOX  55250",,"METAIRIE","LA","70055","U","E",,"Q",,,,
"C30000475","INDEPENDENT VOTERS OF AMERICA","WILLIAM G HILLSMAN","119 N 4TH ST",,"MINNEAPOLIS","MN","55401","U","E",,"Q",,,,
"C30000483","INTEGRITY FUND, THE","WILLIAM STOCKMANN","P O BOX 24316",,"NEW ORLEANS","LA","70184","U","E",,"Q",,,,
"C30000491","FREE ENTERPRISE COMMITTEE","E O'BRIEN MURRAY","1850 M ST NW SUITE 800",,"WASHINGTON","DC","20036","U","E",,"Q",,,,
"C30000509","REPUBLICANS WHO CARE INDIVIDUAL FUND",,"1220 L STREET NW 100273",,"WASHINGTON","DC","20005","U","E",,"Q",,,,
"C30000517","AMERICANS FOR CONSERVATION",,"1130 17TH STREET NW",,"WASHINGTON","DC","20036",,"E",,"Q",,,,
"C30000525","COLORADANS FOR TRUTH, A COLORADO UNINCORPORATED ASSOCIATION","KYLE BLAKELY","15 N NEVADA AVE",,"COLORADO SPRINGS","CO","80903","U","E",,"Q",,,,
"C30000533","MAJORITY ACTION",,"PO BOX 76187",,"WASHINGTON","DC","20013","U","E",,"Q",,,,
"C30000541","ECONOMIC FREEDOM FUND",,"455 CAPITOL MALL SUITE 801",,"SACRAMENTO","CA","95814","U","E",,"Q",,,,
"C30000558","TOO EXTREME FOR COLORADO",,"2889 EMPORIA COURT",,"DENVER","CO","80238","U","E",,"Q",,,,
"C30000566","VETS FOR FREEDOM ACTION FUND",,"12097 SOUTH MIDDLE RD",,"EDINBURG","VA","22824","U","E",,"Q",,,,
"C30000574","LANTERN PROJECT",,"1735 MARKET STREET SUITE A425",,"PHILADELPHIA","PA","19103","U","E",,"Q",,,,
"C30000582","FRESH START FOR AMERICA",,"235 MASSACHUSETTS AVENUE NE 2ND FL",,"WASHINGTON","DC","20002",,"E",,"Q",,,,
"C30000590","CHANGE AMERICA NOW",,"607 14TH STREET NW SUITE 800",,"WASHINGTON","DC","20005",,"E",,"Q",,,,
"C30000608","Free Enterprise Fund Committee",,"555 12th Street NW Suite 770",,"Washington","DC","20004",,"E",,"Q",,,,
"C30000616","AMERICANS FOR HONESTY ON ISSUES",,"107 S WEST ST #569",,"ALEXANDRIA","VA","22314",,"E",,"Q",,,,
"C30000624","COLORADANS FOR LIFE",,"PO BOX 1091",,"LONGMONT","CO","80502",,"E",,"Q",,,,
"C30000632","WEST VIRGINIA VALUES, LLC",,"33 BRITTANY WOODS ROAD",,"CHARLESTON","WV","25314",,"E",,"Q",,,,
"C30000640","NATIONAL WILDLIFE FEDERATION ACTION FUND",,"11100 WILDLIFE CENTER DRIVE",,"RESTON","VA","20190","A","E",,"Q",,,,
"C30000657","YCOP VOTER FUND",,"PO BOX 222",,"CAMP HILL","PA","17001",,"E",,"Q",,,,
"C30000665","NEW YORKERS FOR RESPONSIBLE LEADERSHIP",,"108 EAST 96TH STREET #9E",,"NEW YORK","NY","10128",,"E",,"Q",,,,
"C30000673","FOCUS ON THE FAMILY ACTION",,"8655 EXPLORER DRIVE",,"COLORADO SPRINGS","CO","80920",,"E",,"Q",,,,
"C30000681","FILANGIERI SOCIETY FOR JUSTICE AND GOOD GOVERNMENT",,"14 PADDOCK DRIVE",,"GREENWICH","CT","06831",,"E",,"Q",,,,
"C30000699","JOHN WOLFE",,"3815 FORREST HIGHLANDS DRIVE",,"CHATTANOOGA","TN","37415",,"E",,"Q",,,,
"C30000707","CONCERNED CITIZENS FOR NEW JERSEY'S FUTURE",,"19 DREWES COURT",,"LAWRENCEVILLE","NJ","08648",,"E",,"Q",,,,
"C30000715","BI-PARTISIANS TO REBUILD CALIFORNIA",,"591 REDWOOD HIGHWAY #4000",,"MILL VALLEY","CA","94941",,"E",,"Q",,,,
"C30000723","COMMON SENSE OHIO",,"1625 VINE STREET",,"CINCINNATI","OH","45202",,"E",,"Q",,,,
"C30000731","MR. GEORGE ROGER SIEGEL, ESQUIRE",,"1750 PENNSYLVANIA AVE NW","US POST OFFICE BOX  #27527","WASHINGTON","DC","20038",,"E",,"Q",,,,
"C30000749","LEEDS FOR CONGRESS",,"1405 TEN PALMS COURT",,"LAS VEGAS","NV","89117","U","E",,"Q",,,,
"C30000756","FREEDOM'S WATCH INC",,"401 9TH ST NW",,"WASHINGTON","DC","20004","U","E",,"Q",,,,
"C30000764","WORKING FOR WORKING AMERICANS",,"6801 PLACID STREET",,"LAS VEGAS","NV","89119",,"E",,"Q",,,,
"C30000772","ALLIANCE FOR A NEW AMERICA",,"PO BOX 174",,"ALEXANDRIA","VA","22313",,"E",,"Q",,,,
"C30000780","AMERICAN RIGHT TO LIFE ACTION",,"1535 GRANT STREET #303",,"DENVER","CO","80203","U","E",,"Q",,,,
"C30000798","AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",,"1625 L STREET NW",,"WASHIINGTON","DC","20036","U","E",,"Q",,,,
"C30000806","ONE CAMPAIGN; THE",,"1400 EYE STREET NW",,"WASHINGTON","DC","20005","U","E",,"Q",,,,
"C30000814","CALIFORNIA NURSES ASSOCIATION",,"2000 FRANKLIN STREET SUITE 300",,"OAKLAND","CA","94612",,"E",,"Q",,,,
"C30000822","PowerPac.org",,"201 Spear Street Suite 1650",,"San Francisco","CA","94105",,"E",,"Q",,,,
"C30000830","MR AL J JAEGER",,"PO BOX 6214",,"BOZEMAN","MT","59771",,"E",,"Q",,,,
"C30000848","NATIONAL EDUCATION ASSOCIATION",,"1201 16TH STREET NW",,"WASHINGTON","DC","20036",,"E",,"Q",,,,
"C30000855","ELDER CITIZENS FOR A BETTER GOVERNMENT",,"701 MAIDEN CHOICE LANE","ATTN: GOVERNMENT AFFAIRS","BALTIMORE","MD","21228",,"E",,"Q",,,,
"C30000863","CAMPAIGN TO DEFEND AMERICA",,"PO BOX 65304",,"WASHINGTON","DC","20035",,"E",,"Q",,,,
"C30000871","AMERICAN LEADERSHIP PROJECT",,"2261 MARKET STREET PMB 319",,"SAN FRANCISCO","CA","94114","U","E",,"Q",,,,
"C30000889","THEY WORK FOR US, INC",,"888 16TH STREET NW SUITE 333",,"WASHINGTON","DC","20006",,"E",,"Q",,,,
"C30000897","MAYORS AGAINST ILLEGAL GUNS ACTION FUND",,"800 THIRD AVENUE 19TH FLOOR",,"NEW YORK","NY","10022","U","E",,"Q",,,,
"C30000905","FRIENDS OF THE EARTH ACTION",,"1717 MASSACHUSETTS AVE NW SUITE 60",,"WASHINGTON","DC","20036",,"E",,"Q",,,,
"C30000913","CITIZENS FOR A SAFE AND PROSPEROUS AMERICA",,"30011 IVY GLENN DR STE 223",,"LAGUNA NIGUEL","CA","92677",,"E",,"Q",,,,
"C30000921","SUSAN B ANTHONY LIST INC",,"1800 NORTH KENT ST STE 1070",,"ARLINGTON","VA","22209",,"E",,"Q",,,,
"C30000939","CALIFORNIA REAL ESTATE INDEPENDENT EXPENDITURE COMMITTEE",,"525 SOUTH VIRGIL AVENUE",,"LOS ANGELES","CA","90020",,"E",,"Q",,,,
"C30000947","NATIONAL TAXPAYERS UNION",,"108 N ALFRED STREET",,"ALEXANDRIA","VA","22314",,"E",,"Q",,,,
"C30000954","ENVIRONMENTAL DEFENSE ACTION FUND",,"1875 CONNECTICUT AVE NW STE 600",,"WASHINGTON","DC","20009",,"E",,"Q",,,,
"C30000962","SIERRA CLUB",,"85 SECOND STREET 2ND FLOOR",,"SAN FRANCISCO","CA","94105",,"E",,"Q",,,,
"C30000970","COLORADO COUNTS",,"801 GRANT ST APT 104",,"DENVER","CO","80203",,"E",,"Q",,,,
"C30000988","PATRIOT MAJORITY MIDWEST",,"300 M STREET SE SUITE 1102",,"WASHINGTON","DC","20003",,"E",,"Q",,,,
"C30000996","AARP",,"601 E ST NW",,"WASHINGTON","DC","20049",,"E",,"Q",,,,
"C30001002","COLORADANS FOR ECONOMIC GROWTH",,"C/O 1601 BLAKE ST SUITE 310",,"DENVER","CO","80202",,"E",,"Q",,,,
"C30001010","Defenders of Wildlife Action Fund 527",,"1130 17th St NW",,"Washington","DC","20036",,"E",,"Q",,,,
"C30001028","AMERICAN FUTURE FUND",,"4225 FLEUR DRIVE SUITE 142",,"DES MOINES","IA","50321",,"E",,"Q",,,,
"C30001036","SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU)",,"1800 MASSACHUSETTS AVE NW",,"WASHINGTON","DC","20036",,"E",,"Q",,,,
"C30001044","LOUISIANA CONSERVATIVE ACTION NETWORK; THE",,"12491 PLANTATION CREEK",,"GEISMAR","LA","70734",,"E",,"Q",,,,
"C30001051","AMERICANS FOR PROSPERITY",,"1726 M STREET NW 10TH FLOOR",,"WASHINGTON","DC","20036",,"E",,"Q",,,,
"C30001069","ALLIANCE FOR A BETTER MINNESOTA 527",,"1600 UNIVERSITY AVE W SUITE 309B",,"SAINT PAUL","MN","55104",,"E",,"Q",,,,
"C30001077","COUNCIL FOR CITIZENS AGANIST GOVERNMENT WASTE",,"1301 CONNECTICUT AVE NW STE 400",,"WASHINGTON","DC","20036",,"E",,"Q",,,,
"C30001085","AMERICAN FEDERATION OF LABOR CONGRESS OF INDUSTRIAL ORGANIZATIONS AFL-CIO",,"815 16TH STREET NW",,"WASHINGTON","DC","20006",,"E",,"Q",,,,
"C30001093","VETS FOR FREEDOM INC",,"1200 ETON COURT NW SUITE 300",,"WASHINGTON","DC","20007",,"E",,"Q",,,,
"C30001101","US CHAMBER OF COMMERCE",,"1615 H STREET NW",,"WASHINGTON","DC","20062",,"E",,"Q",,,,
"C30001119","AMERICAN RIGHTS AT WORK",,"1100 17TH STREET NW SUITE 950",,"WASHINGTON","DC","20036",,"E",,"Q",,,,
"C30001127","PATRIOT MAJORITY",,"300 M STREET SE SUITE 1102",,"WASHINGTON","DC","20003",,"E",,"Q",,,,
"C30001135","AMERICANS FOR JOB SECURITY",,"107 SOUTH WEST STREET PMB 551",,"ALEXANDRIA","VA","22314",,"E",,"Q",,,,
"C30001143","AMERICAS MAJORITY",,"8640 TRAVIS",,"OVERLAND PARK","KS","66212",,"E",,"Q",,,,
"C30001150","AMERICA'S AGENDA: HEALTH CARE FOR KIDS INC",,"1919 PENNSYLVANIA AVE NW STE 500",,"WASHINGTON","DC","20006",,"E",,"Q",,,,
"C30001168","BORNALIVETHRUTH.ORG",,"PO BOX 285",,"MOKENA","IL","60448",,"E",,"Q",,,,
"C30001176","AMERICAN ENERGY ALLIANCE",,"655 15th Street NW","Suite 825","WASHINGTON","DC","20005",,"E",,"Q",,,,
"C30001184","CATHOLICS UNITED",,"PO BOX 33524",,"WASHINGTON","DC","20033",,"E",,"Q",,,,
"C30001192","UNITED FOOD & COMMERCIAL WORKER INTL UNION",,"1775 K STREET NW",,"WASHINGTON","DC","20006",,"E",,"Q",,,,
"C30001200","AMERICAN FAMILY BUSINESS INSTITUTE & FOUNDATION",,"1920 L STREET NW SUITE 200",,"WASHINGTON","DC","20036",,"E",,"Q",,,,
"C30001218","PATRIOT MAJORITY WEST",,"300 M STREET SE SUITE 1102",,"WASHINGTON","DC","20003",,"E",,"Q",,,,
"C30001226","ALLIANCE FOR RETIRED AMERICANS",,"815 16TH STREET NW 4TH FLOOR NORTH",,"WASHINGTON","DC","20006",,"E",,"Q",,,,
"C30001234","RIGHTCHANGE.COM, INC",,"PO BOX 2259",,"WILMINGTON","NC","28402",,"E",,"Q",,,,
"C30001242","JUDICIAL CONFIRMATION NETWORK",,"PO BOX 3141",,"MANASSAS","VA","20108",,"E",,"Q",,,,
"C30001259","CITIZENS FOR STRENGTH AND SECURITY",,"1718 M STREET NW S342",,"WASHINGTON","DC","20036",,"E",,"Q",,,,
"C30001267","MAJORITY AMERICA POLITICAL ORG",,"PO BOX 22928",,"ALEXANDRIA","VA","22304",,"E",,"Q",,,,
"C30001275","VOTEVETS.ORG ACTION FUND",,"303 PARK AVE S #1293",,"NEW YORK","NY","10010",,"E",,"Q",,,,
"C30001283","HEALTH CARE FOR AMERICA NOW",,"1825 K ST NW STE 400",,"WASHINGTON","DC","20006",,"E",,"Q",,,,
"C30001291","UNITED MINE WORKERS OF AMERICA",,"8315 LEE HIGHWAY 5TH FLOOR",,"FAIRFAX","VA","22031",,"E",,"Q",,,,
"C30001309","AMERICAN MEDICAL ASSOCIATION",,"25 MASS AVENUE NW SUITE 600",,"WASHINGTON","DC","20001",,"E",,"Q",,,,
"C30001317","NATIONAL FEDERATION OF INDEPENDENT BUSINESS",,"1201 F STREET NW",,"WASHINGTON","DC","20004",,"E",,"Q",,,,
"C30001325","TRUTH FROM AMERICAN WORKERS",,"3330 PINECROFT DRIVE",,"LOUISVILLE","KY","40219",,"E",,"Q",,,,
"C30001333","ASSOCIATED BUILDERS AND CONTRACTORS INC",,"4250 N FAIRFAX DR 9TH FLOOR",,"ARLINGTON","VA","22203",,"E",,"Q",,,,
"C30001341","ILLINOIS AGRICULTURAL ASSOCIATION POLITICAL INVOLVEMENT FUND (FED) ACTIVATOR",,"1701 TOWANDA AVE",,"BLOOMINGTON","IL","61701",,"E",,"Q",,,,
"C30001358","FAIRBANKS VERSUS THE CONGRESSMAN FOR ALL ALASKA",,"3875 GEIST RD SUITE E PMB #175",,"FAIRBANKS","AK","99709",,"E",,"Q",,,,
"C30001366","NATIONAL ASSOCIATION OF HOME BUILDERS",,"1201 15TH ST NW",,"WASHINGTON","DC","20005",,"E",,"Q",,,,
"C30001374","REPUBLICAN JEWISH COALITION",,"50 F STREET NW SUITE 100",,"WASHINGTON","DC","20001",,"E",,"Q",,,,
"C30001382","TEXAS STAND UP",,"PO BOX 6428",,"AUSTIN","TX","78762",,"E",,"Q",,,,
"C30001390","LATINOS FOR REFORM",,"PO BOX 26366",,"ALEXANDRIA","VA","22313",,"E",,"Q",,,,
"C30001408","USACTION",,"1825 K ST NW SUITE 210",,"WASHINGTON","DC","20006",,"E",,"Q",,,,
"C30001416","WINNING MESSAGE ACTION FUND",,"470 PARK AVE SOUTH 7TH FLOOR",,"NEW YORK","NY","10016",,"E",,"Q",,,,
"C30001424","RURAL VOTES",,"54 STAGE ROAD","PO BOX 108","CHESTERFIELD","MA","01013",,"E",,"Q",,,,
"C30001432","FIRST AMENDMENT ALLIANCE INC",,"PO BOX 83",,"ALEXANDRIA","VA","22313",,"E",,"Q",,,,
"C30001440","PEOPLE FOR THE AMERICAN WAY",,"2000 M ST NW SUITE 400",,"WASHINGTON","DC","20036",,"E",,"Q",,,,
"C30001457","COMMON SENSE ISSUES INC",,"8190-A BEECHMONT AVENUE - 103",,"CINCINNATI","OH","45255",,"E",,"Q",,,,
"C30001465","WISCONSIN RIGHT TO LIFE INC",,"10625 W NORTH AVENUE SUITE LL",,"MILWAUKEE","WI","53226",,"E",,"Q",,,,
"C30001481","ASSOCIATION OF COMMUNITY ORGAINZATIONS FOR REFORM NOW INC",,"2609 CANAL ST - LEGAL DEPT 3RD FL",,"NEW ORLEANS","LA","70119",,"E",,"Q",,,,
"C30001499","LABORERS' LOCAL 341",,"2501 COMMERCIAL DR",,"ANCHORAGE","AK","99501",,"E",,"Q",,,,
"C60000031","DCDC NON-FEDERAL #1",,,,,,,,"Z",,"T",,,"C00000182",
"C60000049","DCDC NON-FEDERAL #2",,,,,,,,"Z",,"T",,,"C00000182",
"C60000056","DCDC NON - FEDERAL #3",,,,,,,,"Z",,"T",,,"C00000182",
"C60000122","RSIC91 - NONFEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00247767",
"C60000130","RSIC90 - NONFEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00242941",
"C60000163","NRWSF - NONFEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00246298",
"C60000197","NRP - NONFEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00243386",
"C60000205","NRCCC - NON FEDERAL #1",,,,,,,,"Z",,"T",,,"C00002931",
"C60000270","PRES DINNER AKA 91 REP S/H DINNER - NONFEDERAL ACCT",,,,,,,,"Z",,"T",,,"C00250845",
"C60000304","PRES DINNER AKA 92 REP S/H DINNER - NONFEDERAL ACCT",,,,,,,,"Z",,"T",,,"C00261719",
"C60000387","CDOAI/NON-FEDERAL",,,,,,,,"Z",,"T",,,"C00274894",
"C60000486","1994 REP S/H DINNER TRUST (NON-FEDERAL)",,,,,,,,"Z",,"T",,,"C00290106",
"C60000494","PRES DINNER - 93 (NON-FEDERAL TRUST AND BUILDING FUND)",,,,,,,,"Z",,"T",,,"C00279794",
"C60000569","PRES DINNER 92 REP S/H DINNER-NON FEDERAL TRUST & BUILDING FUND",,,,,,,,"Z",,"T",,,"C00261719",
"C60000643","1995 REP S/H DINNER TRUST (NON-FEDERAL)",,,,,,,,"Z",,"T",,,"C00301010",
"C60000700","YOUNG DEMOCRATS OF AMERICA - NON FED ACCT",,,,,,,,"Z",,"T",,,"C00302521",
"C60000726","DUF NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00308684",
"C60000734","NLP OF THE UNITED STATES OF AMERICA NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00266759",
"C60000742","1996 REP S/H DINNER TRUST AND BLDG FUND-NON FED",,,,,,,,"Z",,"T",,,"C00314989",
"C60000759","VICTORY '96 NON-FEDERAL INDIVIDUAL",,,,,,,,"Z",,"T",,,"C00313676",
"C60000767","VICTORY '96 NON-FEDERAL CORPORATE",,,,,,,,"Z",,"T",,,"C00313676",
"C60000775","TEX DEM UNITED NON-FEDERAL CORPORATE",,,,,,,,"Z",,"T",,,"C00315820",
"C60000783","TEX DEM UNITED NON-FEDERAL INDIVIDUAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00315820",
"C60000791","NJ VIC '96 NON-FEDERAL ACCT #1",,,,,,,,"Z",,"T",,,"C00321869",
"C60000809","NJ VIC '96 NON-FEDERAL ACCT #2",,,,,,,,"Z",,"T",,,"C00321869",
"C60000833","NCVF-NON FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00319087",
"C60000841","NEW YORK SALUTE 1996 COMMITTEE-NON FEDERAL",,,,,,,,"Z",,"T",,,"C00319079",
"C60000858","TENNESSEE UNITY '96 COMMITTEE-NON FEDERAL",,,,,,,,"Z",,"T",,,"C00320903",
"C60000874","BIRTHDAY VICTORY FUND NON-FED ACCT 1",,,,,,,,"Z",,"T",,,"C00321281",
"C60000882","BIRTHDAY VICTORY FUND NON-FED ACCT 2",,,,,,,,"Z",,"T",,,"C00321281",
"C60000890","BIRTHDAY VICTORY FUND NON-FED ACCT 3",,,,,,,,"Z",,"T",,,"C00321281",
"C60000908","WOMEN WIN '96 NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00321273",
"C60000932","OV '96 NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00323386",
"C60000940","CRVF NONFEDERAL ACCOUNT #1",,,,,,,,"Z",,"T",,,"C00319707",
"C60000957","PVF NON-FEDERAL #1",,,,,,,,"Z",,"T",,,"C00322594",
"C60000965","KERRY/DNC VF NON FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00322925",
"C60000973","RNC-STATE VICTORY '96 NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00322859",
"C60000999","BNMF NON-FEDERAL #1",,,,,,,,"Z",,"T",,,"C00323998",
"C60001013","KERRY/MDP VICTORY FUND-NON FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00324079",
"C60001039","FVF-NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00325746",
"C60001047","L/DSCC ELECTION FUND NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00325381",
"C60001054","CA V '98 DSCC EF",,,,,,,,"Z",,"T",,,"C00326041",
"C60001062","UF '97/DSCCF NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00326397",
"C60001070","CJFA NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00327015",
"C60001088","MO VIC '98 NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00327494",
"C60001096","VIC INIL NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00327486",
"C60001104","VIC IN WA NON-FEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00327734",
"C60001112","1997 REP S/H DINNER BUILDING FUND (NON-FEDERAL)",,,,,,,,"Z",,"T",,,"C00326686",
"C60001120","1997 REP S/H DINNER TRUST & INDIVIDUALS (NON-FEDERAL)",,,,,,,,"Z",,"T",,,"C00326686",
"C60001161","1998 REP H/S DINNER TRUST NON-FED",,,,,,,,"Z",,"T",,,"C00333344",
"C60001179","1998 H/S DINNER - PAC NON-FED",,,,,,,,"Z",,"T",,,"C00333344",
"C60001187","PRESIDENT'S CALIFORNIA MAJORITY FUND NON-FED ACCT 1",,,,,,,,"Z",,"T",,,"C00333567",
"C60001211","1998 REP H/S DINNER BUILDING FUND",,,,,,,,"Z",,"T",,,"C00333344",
"C60001229","1998 REP H/S DINNER - INDIVIDUAL NON-FEDERAL",,,,,,,,"Z",,"T",,,"C00333344",
"C60001252","HOOSIER FUND NON-FEDERAL ACCOUNT #1",,,,,,,,"Z",,"T",,,"C00337576",
"C60001278","HALL OF FAME VICTORY '98 COMMITTEE-NON FEDERAL",,,,,,,,"Z",,"T",,,"C00337923",
"C60001302","COLLEGE DEMOCRATS OF AMERICA INC NON FEDERAL",,,,,,,,"Z",,"T",,,"C00274894",
"C60001310","1999 REP S/H DINNER NON-FED TRUST",,,,,,,,"Z",,"T",,,"C00343129",
"C60001328","1999 REP S/H DINNER NON-FED BUILDING FUND",,,,,,,,"Z",,"T",,,"C00343129",
"C60001336","1999 REP S/H DINNER NON-FED INDIVIDUAL",,,,,,,,"Z",,"T",,,"C00343129",
"C60001344","1999 REP S/H DINNER NON-FED PAC",,,,,,,,"Z",,"T",,,"C00343129",
"C60001435","WASHINGTON VICTORY COMMITTEE",,,,,,,,"Z",,"T",,,"C00348896",
"C60001443","DCCCC BUILDING FUND #1",,,,,,,,"Z",,"T",,,"C00347864",
"C60001450","DCCCC NON-FEDERAL ACCOUNT #1",,,,,,,,"Z",,"T",,,"C00347864",
"C60001468","DCCCC NON-FEDERAL ACCOUNT #2",,,,,,,,"Z",,"T",,,"C00347864",
"C60001476","DCCCC NON-FEDERAL ACCOUNT #3",,,,,,,,"Z",,"T",,,"C00347864",
"C60001484","DCCCC NON-FEDERAL ACCOUNT #4",,,,,,,,"Z",,"T",,,"C00347864",
"C60001492","DCCCC NON-FEDERAL ACCOUNT #5",,,,,,,,"Z",,"T",,,"C00347864",
"C60001500","DCCCC NON-FEDERAL ACCOUNT #6",,,,,,,,"Z",,"T",,,"C00347864",
"C60001518","DCCCC NON-FEDERAL ACCOUNT #7",,,,,,,,"Z",,"T",,,"C00347864",
"C60001542","ASHCROFT VIC CMTE/NONFEDERAL ACCOUNT",,,,,,,,"Z",,"T",,,"C00347351",
"C60001559","SANTORUM VICTORY CMTE/NONFED",,,,,,,,"Z",,"T",,,"C00347344",
"C60001575","2000 REP H/S DINNER NON FED INDIVIDUAL",,,,,,,,"Z",,"T",,,"C00352500",
"C60001583","2000 REP H/S DINNER NON FED BUILDING FUND",,,,,,,,"Z",,"T",,,"C00352500",
"C60001591","2000 REP H/S DINNER NON FED PAC",,,,,,,,"Z",,"T",,,"C00352500",
"C60001609","2000 REP H/S DINNER NON FED COMP FUND",,,,,,,,"Z",,"T",,,"C00352500",
"C60001617","2000 REP H/S DINNER NON FED TRUST",,,,,,,,"Z",,"T",,,"C00352500",
"C60001633","GIULIANI VICTORY CMTE-NON-FEDERAL",,,,,,,,"Z",,"T",,,"C00355099",
"C60001666","GORTON VICTORY CMTE/NONFEDERAL",,,,,,,,"Z",,"T",,,"C00359174",
"C60001690","ROAST OF GOVERNOR ENGLER COMMITTEE/NON FED",,,,,,,,"Z",,"T",,,"C00361931",
